gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamMin,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamPoss,teamAST/TO,teamPace,teamSTL/TO,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptMin,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,opptPoss,opptPace,matchWinner
2017-09-06,Playoffs,2017,21,13,DAL,Away,Loss,2,76.0,15.0,6.0,200.0,6.0,6.0,21.0,80.0,27.0,0.34,59.0,25.0,0.42,21.0,2.0,0.1,23.0,20.0,0.87,13.0,29.0,42.0,44.68,0.56,0.45,0.35,28.89,59.18,6.24,7.61,7.61,10.0,0.95,52.62,52.62,96.42,109.11,-12.69,0.37,16.51,78.82,2.5,94.58,1.0,14,20,WAS,Home,Win,2,86.0,14.0,10.0,200.0,3.0,8.0,22.0,78.0,31.0,0.4,60.0,25.0,0.42,18.0,6.0,0.33,25.0,18.0,0.72,20.0,32.0,52.0,55.32,0.45,0.51,0.44,40.82,71.11,10.1,3.81,10.17,13.56,1.1,66.12,66.12,109.33,96.62,12.71,0.46,15.38,1.4,0.3,78.66,94.39,WAS
2017-09-10,Playoffs,2017,19,16,PHO,Away,Win,3,88.0,18.0,10.0,200.0,6.0,2.0,23.0,63.0,29.0,0.46,40.0,20.0,0.5,23.0,9.0,0.39,27.0,21.0,0.78,6.0,23.0,29.0,42.65,0.62,0.64,0.53,17.65,67.65,11.78,7.75,2.58,3.77,1.4,58.38,58.38,113.72,107.26,6.46,0.43,22.75,77.38,1.8,92.86,0.6,20,14,CON,Home,Loss,6,83.0,12.0,11.0,200.0,5.0,2.0,22.0,69.0,32.0,0.46,53.0,28.0,0.53,16.0,4.0,0.25,24.0,15.0,0.62,11.0,28.0,39.0,57.35,0.38,0.56,0.49,32.35,82.35,12.15,6.38,2.55,5.0,1.2,51.25,51.25,105.83,112.2,-6.37,0.46,14.73,1.09,0.45,78.43,94.12,PHO
2017-09-10,Playoffs,2017,15,20,WAS,Away,Win,3,82.0,17.0,6.0,200.0,8.0,3.0,11.0,81.0,32.0,0.4,47.0,21.0,0.45,34.0,11.0,0.32,10.0,7.0,0.7,14.0,23.0,37.0,52.86,0.53,0.49,0.46,31.82,88.46,6.56,10.76,4.04,7.89,1.01,65.25,65.25,110.33,91.5,18.83,0.44,17.07,74.32,2.83,89.18,1.33,21,13,NYL,Home,Loss,6,68.0,15.0,15.0,200.0,4.0,2.0,16.0,60.0,27.0,0.45,38.0,19.0,0.5,22.0,8.0,0.36,7.0,6.0,0.86,3.0,30.0,33.0,47.14,0.56,0.55,0.52,11.54,68.18,19.21,5.36,2.68,4.26,1.13,43.88,43.88,91.17,109.93,-18.76,0.38,17.26,1.0,0.27,74.59,89.51,WAS
2017-09-12,Playoffs,2017,20,16,PHO,Away,Loss,1,66.0,17.0,16.0,200.0,5.0,1.0,26.0,55.0,21.0,0.38,37.0,13.0,0.35,18.0,8.0,0.44,21.0,16.0,0.76,7.0,27.0,34.0,53.12,0.81,0.55,0.45,24.14,77.14,19.94,7.08,1.42,1.92,1.2,38.12,38.12,93.46,111.87,-18.41,0.33,21.58,70.62,1.06,84.74,0.31,26,8,LAS,Home,Win,8,79.0,16.0,10.0,200.0,11.0,0.0,20.0,67.0,29.0,0.43,52.0,25.0,0.48,15.0,4.0,0.27,21.0,17.0,0.81,8.0,22.0,30.0,46.88,0.55,0.55,0.46,22.86,75.86,11.6,14.75,0.0,0.0,1.18,52.38,52.38,105.95,88.52,17.43,0.42,19.1,1.6,1.1,74.56,89.47,LAS
2017-09-12,Playoffs,2017,16,20,WAS,Away,Win,1,81.0,18.0,11.0,200.0,4.0,6.0,16.0,65.0,29.0,0.45,44.0,20.0,0.45,21.0,9.0,0.43,18.0,14.0,0.78,10.0,17.0,27.0,46.55,0.62,0.59,0.52,30.3,68.0,13.11,5.59,8.39,11.54,1.25,57.25,57.25,113.24,141.2,-27.96,0.44,20.91,71.53,1.64,85.84,0.36,23,11,MIN,Home,Loss,8,101.0,19.0,8.0,200.0,6.0,3.0,19.0,69.0,41.0,0.59,52.0,29.0,0.56,17.0,12.0,0.71,12.0,7.0,0.58,8.0,23.0,31.0,53.45,0.46,0.7,0.68,32.0,69.7,9.72,8.1,4.05,6.82,1.46,80.5,80.5,136.36,109.36,27.0,0.59,20.94,2.38,0.75,74.07,88.88,WAS
2017-09-14,Playoffs,2017,20,17,PHO,Away,Loss,1,72.0,14.0,18.0,200.0,3.0,4.0,19.0,59.0,28.0,0.47,45.0,24.0,0.53,14.0,4.0,0.29,16.0,12.0,0.75,5.0,23.0,28.0,42.42,0.5,0.58,0.51,15.62,67.65,21.42,3.84,5.11,6.9,1.22,37.5,37.5,92.05,109.95,-17.9,0.39,16.67,78.22,0.78,93.86,0.17,27,8,LAS,Home,Win,1,86.0,20.0,11.0,200.0,12.0,4.0,22.0,74.0,33.0,0.45,58.0,29.0,0.5,16.0,4.0,0.25,17.0,16.0,0.94,11.0,27.0,38.0,57.58,0.61,0.55,0.47,32.35,84.38,11.89,15.17,5.06,8.89,1.16,69.38,69.38,108.72,91.02,17.7,0.45,20.51,1.82,1.09,79.1,94.92,LAS
2017-09-14,Playoffs,2017,17,20,WAS,Away,Loss,1,83.0,16.0,9.0,200.0,1.0,4.0,20.0,73.0,30.0,0.41,54.0,22.0,0.41,19.0,8.0,0.42,18.0,15.0,0.83,11.0,21.0,32.0,49.23,0.53,0.54,0.47,31.43,70.0,10.01,1.34,5.35,7.14,1.14,50.25,50.25,111.05,124.43,-13.38,0.42,17.76,74.74,1.78,89.69,0.11,23,12,MIN,Home,Win,1,93.0,27.0,5.0,200.0,3.0,6.0,18.0,75.0,38.0,0.51,56.0,31.0,0.55,19.0,7.0,0.37,18.0,10.0,0.56,9.0,24.0,33.0,50.77,0.71,0.59,0.55,30.0,68.57,5.69,3.93,7.85,11.11,1.24,79.0,79.0,121.73,108.64,13.09,0.54,27.25,5.4,0.6,76.4,91.68,MIN
2017-09-17,Playoffs,2017,28,8,LAS,Away,Win,2,89.0,23.0,12.0,200.0,9.0,5.0,15.0,66.0,36.0,0.55,49.0,30.0,0.61,17.0,6.0,0.35,13.0,11.0,0.85,4.0,25.0,29.0,53.7,0.64,0.65,0.59,17.39,80.65,14.33,11.59,6.44,10.42,1.35,74.88,74.88,114.66,112.08,2.58,0.49,24.14,77.62,1.92,93.14,0.75,20,18,PHO,Home,Loss,2,87.0,20.0,13.0,200.0,6.0,3.0,18.0,68.0,32.0,0.47,48.0,19.0,0.4,20.0,13.0,0.65,10.0,10.0,1.0,6.0,19.0,25.0,46.3,0.62,0.62,0.57,19.35,82.61,15.22,7.92,3.96,6.12,1.28,59.5,59.5,114.84,117.48,-2.64,0.43,20.7,1.54,0.46,75.76,90.91,LAS
2017-09-17,Playoffs,2017,24,12,MIN,Away,Win,2,81.0,20.0,13.0,200.0,4.0,1.0,20.0,64.0,32.0,0.5,50.0,25.0,0.5,14.0,7.0,0.5,16.0,10.0,0.62,8.0,28.0,36.0,53.73,0.62,0.6,0.55,27.59,73.68,15.47,5.41,1.35,1.79,1.27,58.0,58.0,109.53,94.66,14.87,0.46,22.23,73.95,1.54,88.74,0.31,17,21,WAS,Home,Loss,2,70.0,14.0,10.0,200.0,5.0,6.0,17.0,67.0,26.0,0.39,56.0,22.0,0.39,11.0,4.0,0.36,15.0,14.0,0.93,10.0,21.0,31.0,46.27,0.54,0.5,0.42,26.32,72.41,11.96,7.26,8.71,12.0,1.04,46.38,46.38,101.67,117.65,-15.98,0.39,16.59,1.4,0.5,68.85,82.62,MIN
2017-09-24,Playoffs,2017,29,8,LAS,Away,Win,6,85.0,19.0,14.0,200.0,6.0,1.0,17.0,69.0,33.0,0.48,49.0,26.0,0.53,20.0,7.0,0.35,19.0,12.0,0.63,8.0,26.0,34.0,49.28,0.58,0.58,0.53,22.22,78.79,15.32,7.31,1.22,1.79,1.23,57.12,57.12,103.61,102.39,1.22,0.44,20.29,82.04,1.36,98.45,0.43,25,12,MIN,Home,Loss,6,84.0,22.0,15.0,200.0,6.0,3.0,19.0,70.0,35.0,0.5,56.0,30.0,0.54,14.0,5.0,0.36,13.0,9.0,0.69,7.0,28.0,35.0,50.72,0.63,0.58,0.54,21.21,77.78,16.53,7.25,3.63,6.12,1.2,61.12,61.12,101.56,102.77,-1.21,0.45,21.72,1.47,0.4,82.71,99.25,LAS
2017-09-26,Playoffs,2017,30,8,LAS,Away,Loss,1,68.0,19.0,12.0,200.0,6.0,2.0,21.0,62.0,24.0,0.39,50.0,21.0,0.42,12.0,3.0,0.25,19.0,17.0,0.89,5.0,24.0,29.0,44.62,0.79,0.51,0.41,14.71,77.42,14.57,7.93,2.64,3.51,1.1,41.88,41.88,89.92,92.57,-2.65,0.35,22.45,75.62,1.58,90.74,0.5,25,13,MIN,Home,Win,1,70.0,10.0,12.0,200.0,9.0,6.0,17.0,63.0,28.0,0.44,57.0,27.0,0.47,6.0,1.0,0.17,20.0,13.0,0.65,7.0,29.0,36.0,55.38,0.36,0.52,0.45,22.58,85.29,14.32,11.89,7.92,12.0,1.11,48.5,48.5,92.45,89.8,2.65,0.41,13.12,0.83,0.75,75.72,90.86,MIN
2017-09-29,Playoffs,2017,26,13,MIN,Away,Loss,2,64.0,13.0,15.0,200.0,11.0,5.0,21.0,62.0,25.0,0.4,42.0,18.0,0.43,20.0,7.0,0.35,10.0,7.0,0.7,4.0,23.0,27.0,44.26,0.52,0.5,0.46,13.33,74.19,18.43,14.53,6.6,10.87,1.03,38.5,38.5,84.52,99.05,-14.53,0.34,15.19,75.72,0.87,90.86,0.73,30,9,LAS,Home,Win,2,75.0,19.0,15.0,200.0,11.0,5.0,14.0,63.0,27.0,0.43,46.0,22.0,0.48,17.0,5.0,0.29,19.0,16.0,0.84,8.0,26.0,34.0,55.74,0.7,0.56,0.47,25.81,86.67,17.37,14.37,6.53,11.9,1.19,61.12,61.12,97.99,83.62,14.37,0.39,21.44,1.27,0.73,76.54,91.85,LAS
2017-10-01,Playoffs,2017,26,14,MIN,Away,Win,1,80.0,20.0,17.0,200.0,8.0,3.0,18.0,66.0,28.0,0.42,54.0,23.0,0.43,12.0,5.0,0.42,30.0,19.0,0.63,16.0,32.0,48.0,63.16,0.71,0.55,0.46,43.24,82.05,17.67,10.33,3.87,7.14,1.21,64.25,64.25,103.33,89.12,14.21,0.42,22.27,77.42,1.18,92.9,0.47,31,9,LAS,Home,Loss,1,69.0,17.0,14.0,200.0,13.0,2.0,22.0,64.0,26.0,0.41,42.0,21.0,0.5,22.0,5.0,0.23,16.0,12.0,0.75,7.0,21.0,28.0,36.84,0.65,0.51,0.45,17.95,56.76,16.46,17.51,2.69,3.7,1.08,44.75,44.75,92.94,107.76,-14.82,0.37,19.33,1.21,0.93,74.24,89.09,MIN
2017-10-04,Playoffs,2017,31,10,LAS,Away,Loss,2,76.0,18.0,15.0,200.0,14.0,4.0,23.0,64.0,29.0,0.45,46.0,27.0,0.59,18.0,2.0,0.11,20.0,16.0,0.8,7.0,22.0,29.0,38.67,0.62,0.56,0.47,17.95,61.11,17.08,17.44,4.98,6.78,1.19,53.5,53.5,94.67,105.88,-11.21,0.4,20.41,80.28,1.2,96.34,0.93,27,14,MIN,Home,Win,2,85.0,19.0,17.0,200.0,9.0,5.0,20.0,69.0,31.0,0.45,59.0,29.0,0.49,10.0,2.0,0.2,23.0,21.0,0.91,14.0,32.0,46.0,61.33,0.61,0.57,0.46,38.89,82.05,17.69,10.87,6.04,10.87,1.23,68.62,68.62,102.62,91.75,10.87,0.43,20.03,1.12,0.53,82.83,99.4,MIN
2018-05-18,Regular,2018,0,0,DAL,Away,Loss,0,78.0,16.0,9.0,200.0,2.0,4.0,24.0,80.0,29.0,0.36,60.0,25.0,0.42,20.0,4.0,0.2,18.0,16.0,0.89,12.0,28.0,40.0,55.56,0.55,0.46,0.39,29.27,90.32,9.29,2.49,4.99,10.0,0.97,45.25,45.25,97.22,107.19,-9.97,0.38,16.48,80.23,1.78,96.28,0.22,0,0,PHO,Home,Win,0,86.0,16.0,8.0,200.0,5.0,10.0,20.0,64.0,26.0,0.41,40.0,16.0,0.4,24.0,10.0,0.42,27.0,24.0,0.89,3.0,29.0,32.0,44.44,0.62,0.61,0.48,9.68,70.73,9.54,6.33,12.66,16.67,1.34,65.62,65.62,108.87,98.75,10.12,0.38,21.02,2.0,0.62,78.99,94.79,PHO
2018-05-19,Regular,2018,0,0,CHI,Away,Win,0,82.0,19.0,12.0,200.0,3.0,1.0,11.0,63.0,31.0,0.49,48.0,26.0,0.54,15.0,5.0,0.33,20.0,15.0,0.75,9.0,35.0,44.0,57.89,0.61,0.61,0.53,28.12,79.55,14.32,4.09,1.36,1.64,1.3,68.0,68.0,111.76,87.23,24.53,0.47,22.3,73.37,1.58,88.04,0.25,0,0,IND,Home,Loss,0,64.0,16.0,5.0,200.0,7.0,3.0,15.0,76.0,28.0,0.37,61.0,25.0,0.41,15.0,3.0,0.2,8.0,5.0,0.62,9.0,23.0,32.0,42.11,0.57,0.41,0.39,20.45,71.88,5.92,10.03,4.3,6.25,0.84,43.75,43.75,91.74,117.55,-25.81,0.39,17.12,3.2,1.4,69.76,83.71,CHI
2018-05-20,Regular,2018,0,0,NYL,Away,Loss,0,76.0,18.0,8.0,200.0,10.0,4.0,18.0,72.0,26.0,0.36,47.0,17.0,0.36,25.0,9.0,0.36,19.0,15.0,0.79,8.0,22.0,30.0,41.1,0.69,0.5,0.42,19.05,70.97,9.05,12.78,5.11,8.0,1.06,54.38,54.38,97.16,102.28,-5.12,0.36,20.08,78.22,2.25,93.86,1.25,1,0,CHI,Home,Win,0,80.0,20.0,15.0,200.0,5.0,6.0,19.0,63.0,30.0,0.48,50.0,24.0,0.48,13.0,6.0,0.46,18.0,14.0,0.78,9.0,34.0,43.0,58.9,0.67,0.6,0.52,29.03,80.95,17.46,6.43,7.71,12.77,1.27,67.0,67.0,102.81,97.67,5.14,0.43,22.2,1.33,0.33,77.81,93.37,CHI
2018-05-20,Regular,2018,0,0,LVA,Away,Win,0,65.0,8.0,19.0,200.0,6.0,3.0,21.0,68.0,18.0,0.26,61.0,17.0,0.28,7.0,1.0,0.14,34.0,28.0,0.82,12.0,29.0,41.0,49.4,0.44,0.43,0.27,27.91,72.5,18.63,7.0,3.5,5.17,0.96,22.5,22.5,75.87,117.89,-42.02,0.24,10.0,85.67,0.42,102.8,0.32,0,0,CON,Home,Loss,0,101.0,27.0,8.0,200.0,13.0,6.0,23.0,79.0,37.0,0.47,58.0,26.0,0.45,21.0,11.0,0.52,22.0,16.0,0.73,11.0,31.0,42.0,50.6,0.73,0.6,0.54,27.5,72.09,8.27,15.47,7.14,9.84,1.28,94.25,94.25,120.2,77.35,42.85,0.49,25.88,3.38,1.62,84.03,100.84,LVA
2018-05-20,Regular,2018,0,0,ATL,Away,Win,0,78.0,18.0,14.0,200.0,9.0,4.0,32.0,73.0,26.0,0.36,55.0,21.0,0.38,18.0,5.0,0.28,28.0,21.0,0.75,14.0,21.0,35.0,46.67,0.69,0.49,0.39,33.33,63.64,14.1,11.05,4.91,8.51,1.07,43.5,43.5,95.78,124.02,-28.24,0.36,19.42,81.44,1.29,97.73,0.64,0,1,DAL,Home,Loss,1,101.0,14.0,12.0,200.0,5.0,10.0,22.0,64.0,31.0,0.48,47.0,25.0,0.53,17.0,6.0,0.35,42.0,33.0,0.79,12.0,28.0,40.0,53.33,0.45,0.69,0.53,36.36,66.67,12.7,6.08,12.16,18.18,1.58,76.25,76.25,122.86,94.88,27.98,0.48,19.57,1.17,0.42,82.21,98.65,ATL
2018-05-20,Regular,2018,0,0,LAS,Away,Win,0,77.0,13.0,6.0,200.0,14.0,1.0,20.0,72.0,29.0,0.4,54.0,26.0,0.48,18.0,3.0,0.17,20.0,16.0,0.8,5.0,20.0,25.0,37.88,0.45,0.5,0.42,12.5,76.92,6.91,17.45,1.25,2.08,1.07,47.5,47.5,95.95,94.7,1.25,0.4,15.82,80.25,2.17,96.3,2.33,0,0,MIN,Home,Loss,0,76.0,19.0,24.0,200.0,4.0,5.0,15.0,55.0,27.0,0.49,48.0,24.0,0.5,7.0,3.0,0.43,22.0,19.0,0.86,6.0,35.0,41.0,62.12,0.7,0.64,0.52,23.08,87.5,27.06,4.8,5.99,9.26,1.38,55.25,55.25,91.11,92.3,-1.19,0.37,21.51,0.79,0.17,83.42,100.1,LAS
2018-05-20,Regular,2018,1,0,PHO,Away,Win,1,87.0,20.0,12.0,200.0,6.0,5.0,19.0,60.0,28.0,0.47,45.0,22.0,0.49,15.0,6.0,0.4,28.0,25.0,0.89,5.0,23.0,28.0,43.08,0.71,0.66,0.52,17.24,63.89,14.23,7.76,6.47,12.82,1.45,63.25,63.25,112.55,106.08,6.47,0.42,25.1,77.3,1.67,92.76,0.5,0,0,SEA,Home,Loss,0,82.0,15.0,16.0,200.0,7.0,7.0,25.0,66.0,25.0,0.38,39.0,15.0,0.38,27.0,10.0,0.37,25.0,22.0,0.88,13.0,24.0,37.0,56.92,0.6,0.57,0.45,36.11,82.76,17.2,9.14,9.14,15.56,1.24,54.62,54.62,107.06,113.59,-6.53,0.36,17.44,0.94,0.44,76.59,91.91,PHO
2018-05-20,Regular,2018,0,1,IND,Away,Loss,0,75.0,13.0,15.0,200.0,6.0,2.0,17.0,62.0,27.0,0.44,47.0,22.0,0.47,15.0,5.0,0.33,25.0,16.0,0.64,10.0,29.0,39.0,59.09,0.48,0.56,0.48,31.25,85.29,17.05,7.97,2.66,4.76,1.21,48.38,48.38,99.6,108.9,-9.3,0.4,16.46,75.3,0.87,90.36,0.4,0,0,WAS,Home,Win,0,82.0,18.0,10.0,200.0,7.0,2.0,17.0,67.0,28.0,0.42,42.0,17.0,0.4,25.0,11.0,0.44,16.0,15.0,0.94,5.0,22.0,27.0,40.91,0.64,0.58,0.5,14.71,68.75,11.9,9.25,2.64,4.26,1.22,55.75,55.75,108.37,99.11,9.26,0.39,20.46,1.8,0.7,75.67,90.8,WAS
2018-05-22,Regular,2018,1,0,LAS,Away,Win,1,87.0,21.0,10.0,200.0,7.0,2.0,21.0,67.0,34.0,0.51,50.0,28.0,0.56,17.0,6.0,0.35,15.0,13.0,0.87,5.0,29.0,34.0,51.52,0.62,0.62,0.55,15.62,85.29,11.96,9.03,2.58,4.65,1.3,67.38,67.38,112.29,90.35,21.94,0.47,22.98,77.48,2.1,92.98,0.7,0,2,IND,Home,Loss,1,70.0,11.0,14.0,200.0,2.0,3.0,17.0,62.0,24.0,0.39,43.0,18.0,0.42,19.0,6.0,0.32,16.0,16.0,1.0,5.0,27.0,32.0,48.48,0.46,0.53,0.44,14.71,84.38,16.86,2.63,3.94,6.0,1.13,36.25,36.25,92.04,114.4,-22.36,0.34,13.76,0.79,0.14,76.05,91.26,LAS
2018-05-22,Regular,2018,1,0,LVA,Away,Loss,1,70.0,16.0,15.0,200.0,13.0,5.0,14.0,72.0,28.0,0.39,63.0,27.0,0.43,9.0,1.0,0.11,22.0,13.0,0.59,8.0,28.0,36.0,49.32,0.57,0.46,0.4,21.05,80.0,15.52,15.14,5.82,13.89,0.97,48.75,48.75,81.5,87.32,-5.82,0.35,17.15,85.89,1.07,103.07,0.87,1,0,WAS,Home,Win,1,75.0,12.0,22.0,200.0,9.0,4.0,22.0,67.0,28.0,0.42,36.0,20.0,0.56,31.0,8.0,0.26,13.0,11.0,0.85,7.0,30.0,37.0,50.68,0.43,0.54,0.48,20.0,78.95,23.23,10.43,4.63,6.35,1.12,41.38,41.38,86.9,81.1,5.8,0.34,12.59,0.55,0.41,86.31,103.57,WAS
2018-05-23,Regular,2018,1,0,ATL,Away,Win,2,81.0,20.0,16.0,200.0,8.0,6.0,16.0,71.0,33.0,0.46,53.0,27.0,0.51,18.0,6.0,0.33,13.0,9.0,0.69,12.0,29.0,41.0,59.42,0.61,0.55,0.51,37.5,78.38,17.26,10.4,7.8,11.11,1.14,66.62,66.62,105.26,81.87,23.39,0.44,19.75,76.95,1.25,92.34,0.5,2,0,CHI,Home,Loss,2,63.0,20.0,13.0,200.0,9.0,5.0,14.0,68.0,25.0,0.37,54.0,22.0,0.41,14.0,3.0,0.21,12.0,10.0,0.83,8.0,20.0,28.0,40.58,0.8,0.45,0.39,21.62,62.5,15.07,12.39,6.88,9.43,0.93,44.5,44.5,86.72,111.49,-24.77,0.34,20.89,1.54,0.69,72.65,87.18,ATL
2018-05-23,Regular,2018,0,2,DAL,Away,Loss,2,68.0,19.0,11.0,200.0,3.0,8.0,21.0,81.0,28.0,0.35,52.0,19.0,0.37,29.0,9.0,0.31,7.0,3.0,0.43,6.0,27.0,33.0,39.76,0.68,0.41,0.4,14.29,65.85,11.57,3.46,9.23,12.9,0.84,39.38,39.38,78.43,87.66,-9.23,0.33,17.61,86.7,1.73,104.04,0.27,0,1,MIN,Home,Win,2,76.0,15.0,13.0,200.0,7.0,4.0,11.0,73.0,27.0,0.37,62.0,24.0,0.39,11.0,3.0,0.27,28.0,19.0,0.68,14.0,36.0,50.0,60.24,0.56,0.48,0.39,34.15,85.71,13.22,8.39,4.8,7.69,1.04,59.25,59.25,91.11,81.52,9.59,0.38,16.91,1.15,0.54,83.42,100.1,MIN
2018-05-23,Regular,2018,0,1,SEA,Away,Win,2,87.0,14.0,14.0,200.0,7.0,3.0,20.0,56.0,29.0,0.52,38.0,22.0,0.58,18.0,7.0,0.39,23.0,22.0,0.96,5.0,28.0,33.0,58.93,0.48,0.71,0.58,19.23,93.33,17.47,9.51,4.07,6.25,1.55,62.38,62.38,118.14,96.41,21.73,0.45,18.95,73.64,1.0,88.37,0.5,2,0,PHO,Home,Loss,2,71.0,17.0,11.0,200.0,5.0,5.0,18.0,64.0,28.0,0.44,48.0,23.0,0.48,16.0,5.0,0.31,11.0,10.0,0.91,2.0,21.0,23.0,41.07,0.61,0.53,0.48,6.67,80.77,13.78,6.57,6.57,13.16,1.11,43.62,43.62,93.36,114.4,-21.04,0.38,19.5,1.55,0.45,76.05,91.26,SEA
2018-05-24,Regular,2018,2,0,LAS,Away,Win,1,94.0,23.0,11.0,200.0,8.0,2.0,16.0,64.0,35.0,0.55,50.0,27.0,0.54,14.0,8.0,0.57,19.0,16.0,0.84,5.0,9.0,14.0,32.56,0.66,0.69,0.61,20.0,50.0,13.2,10.47,2.62,4.0,1.47,64.62,64.62,123.05,133.53,-10.48,0.5,25.66,76.39,2.09,91.67,0.73,0,1,CON,Home,Loss,3,102.0,26.0,20.0,200.0,6.0,3.0,22.0,64.0,40.0,0.62,50.0,32.0,0.64,14.0,8.0,0.57,16.0,14.0,0.88,9.0,20.0,29.0,67.44,0.65,0.76,0.69,50.0,80.0,21.97,7.28,3.64,6.0,1.59,76.0,76.0,123.74,114.04,9.7,0.53,25.25,1.3,0.3,82.43,98.92,LAS
2018-05-24,Regular,2018,2,0,WAS,Away,Win,1,93.0,13.0,12.0,200.0,4.0,1.0,22.0,65.0,33.0,0.51,45.0,25.0,0.56,20.0,8.0,0.4,24.0,19.0,0.79,9.0,26.0,35.0,60.34,0.39,0.66,0.57,29.03,96.3,13.7,5.22,1.3,2.78,1.43,58.75,58.75,121.31,109.57,11.74,0.49,16.36,76.66,1.08,91.99,0.33,0,3,IND,Home,Loss,1,84.0,20.0,12.0,200.0,9.0,3.0,22.0,60.0,29.0,0.48,36.0,20.0,0.56,24.0,9.0,0.38,21.0,17.0,0.81,1.0,22.0,23.0,39.66,0.69,0.65,0.56,3.7,70.97,14.77,11.4,3.8,6.67,1.4,57.62,57.62,106.38,117.78,-11.4,0.41,24.17,1.67,0.75,78.96,94.75,WAS
2018-05-25,Regular,2018,1,1,MIN,Away,Win,1,78.0,13.0,9.0,200.0,4.0,2.0,17.0,69.0,27.0,0.39,51.0,23.0,0.45,18.0,4.0,0.22,25.0,20.0,0.8,10.0,34.0,44.0,56.41,0.48,0.52,0.42,30.3,75.56,10.11,5.38,2.69,4.17,1.13,53.88,53.88,104.87,96.8,8.07,0.4,16.25,74.38,1.44,89.26,0.44,0,1,NYL,Home,Loss,4,72.0,11.0,6.0,200.0,4.0,2.0,20.0,72.0,27.0,0.38,48.0,22.0,0.46,24.0,5.0,0.21,18.0,13.0,0.72,11.0,23.0,34.0,43.59,0.41,0.47,0.41,24.44,69.7,6.98,5.75,2.87,3.92,1.0,40.5,40.5,103.42,112.04,-8.62,0.4,13.57,1.83,0.67,69.62,83.54,MIN
2018-05-25,Regular,2018,2,1,CHI,Away,Loss,1,91.0,21.0,14.0,225.0,5.0,4.0,19.0,73.0,36.0,0.49,56.0,29.0,0.52,17.0,7.0,0.41,13.0,12.0,0.92,7.0,32.0,39.0,53.42,0.58,0.6,0.54,25.93,69.57,15.1,6.1,4.88,7.02,1.25,68.88,61.23,111.06,115.94,-4.88,0.45,20.53,81.94,1.5,87.4,0.36,1,1,SEA,Home,Win,1,95.0,21.0,7.0,225.0,8.0,5.0,17.0,81.0,34.0,0.42,57.0,29.0,0.51,24.0,5.0,0.21,27.0,22.0,0.81,14.0,20.0,34.0,46.58,0.62,0.55,0.45,30.43,74.07,7.01,10.24,6.4,8.93,1.17,71.62,63.66,121.65,116.53,5.12,0.46,21.62,3.0,1.14,78.09,83.3,SEA
2018-05-26,Regular,2018,0,3,DAL,Away,Win,2,78.0,14.0,21.0,200.0,7.0,12.0,21.0,58.0,22.0,0.38,37.0,16.0,0.43,21.0,6.0,0.29,36.0,28.0,0.78,8.0,39.0,47.0,57.32,0.64,0.59,0.43,29.63,70.91,22.14,8.54,14.64,18.75,1.34,59.75,59.75,95.13,85.38,9.75,0.31,18.14,81.99,0.67,98.39,0.33,2,0,ATL,Home,Loss,2,70.0,13.0,12.0,200.0,13.0,9.0,26.0,85.0,24.0,0.28,64.0,18.0,0.28,21.0,6.0,0.29,22.0,16.0,0.73,16.0,19.0,35.0,42.68,0.54,0.39,0.32,29.09,70.37,11.25,17.11,11.85,24.32,0.82,38.25,38.25,92.15,102.69,-10.54,0.3,12.96,1.08,1.08,75.96,91.15,DAL
2018-05-26,Regular,2018,0,4,IND,Away,Loss,1,77.0,18.0,18.0,200.0,7.0,5.0,23.0,70.0,28.0,0.4,50.0,21.0,0.42,20.0,7.0,0.35,19.0,14.0,0.74,12.0,25.0,37.0,56.06,0.64,0.52,0.45,32.43,86.21,18.68,8.64,6.17,9.62,1.1,48.62,48.62,95.04,106.15,-11.11,0.37,18.44,81.02,1.0,97.22,0.39,0,2,CON,Home,Win,1,86.0,20.0,13.0,200.0,6.0,3.0,20.0,66.0,32.0,0.48,52.0,29.0,0.56,14.0,3.0,0.21,26.0,19.0,0.73,4.0,25.0,29.0,43.94,0.62,0.6,0.51,13.79,67.57,14.37,7.11,3.56,6.0,1.3,55.5,55.5,101.92,91.25,10.67,0.43,22.84,1.54,0.46,84.38,101.26,CON
